Español,Palabra,ID Audio,Inicio (sg),Fin (sg),Lengua,Transcriptorx,Herramienta,Tanda,Repositorio,Código,Cita Audio,Cita Bibliográfica,Consultante,Original_audiopath,Recorte_path
hombre,xanʔe xanʔe samto takʼumʔin,2017_07_10_FR_AG_039,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166451",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_039.wav,../pict-glotales/assets/audio/20170710FR039_aquel_aquel_hombre_trabajo.wav
hombre,ɬakuʔ tukʼajeʃ ɬa ɬakuʔ ɬakʼu ka̰x na ɬakʼu na ele,2019_07_22_TeS_AG_016,,,nivacle,AG,Word,2023-08,DILA inv,Gu2019,Gutiérrez_2019,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166451",Teo Servín,,../pict-glotales/assets/audio/20190722TeS016_su_mejilla_está_inflamada_su_arma_el_hombre_blanco_tiene_su_arma.wav
hombre,tkamk͡loj tkamk͡lojʔin xa niwak͡le tkamkɑj tkamkɑjʧʼe napi niwakʧej,2019_07_23_TeS_AG_048,,,nivacle,AG,Word,2023-08,DILA inv,Gu2019,Gutiérrez_2019,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166451",Teo Servín,,../pict-glotales/assets/audio/20190723TeS048_el_hombre_es_violento_las_mujeres_tienen_su_molienda.wav
niño,,2010_08_14_AC_AG_083,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Andres Crespo,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_16AC/2010_08_14_AC_AG_083.wav,../pict-glotales/assets/audio/20100814AC083_el_niño_se_hamaca.wav
niño,,2010_08_16_SR_AG_009,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Sara Rojas,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_07_05SR/2010_07_05_SR_AG_009.wav,../pict-glotales/assets/audio/20100816SR009_niño/niña.wav
niño,xa tɑʷk͡laχ βopek͡la kaɬk͡laxut,2012_03_09_FR_AG_034,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_034.wav,../pict-glotales/assets/audio/20120309FR034_el_niño_vuelve_a_tener_fiebre.wav
niño,nekxɑ̰k nɑkteʧ βɑkxa̰j,2012_05_03_GR_AG_010,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Graciano Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/GR04mayo2012/20120504_GR_AG_010.wav,../pict-glotales/assets/audio/20120503GR010_niño_7_a_13_año_hombre_que_tiene_hijo.wav
niño,pitesʧʼe pitex pitex na nekxɑ̰k,2017_04_04_FR_AG_025,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_025.wav,../pict-glotales/assets/audio/20170404FR025_altos_alto_son_altos_los_niños.wav
niño,naʔwan na nekxɑ̰k,2017_04_04_FR_AG_087,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_087.wav,../pict-glotales/assets/audio/20170404FR087_el_niño_te_ve.wav
niño,xa nekxɑ̰k aɑtex naɬ kaʧiʔ,2017_04_05_FR_AG_101,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_101.wav,../pict-glotales/assets/audio/20170405FR101_al_niño_le_dolió_su_barriga/panza.wav
niño,xa wankʼejxaʦxan tʼakṵmxuɬ xa nekxɑ̰k kanwankʼis tʼakṵmxuɬ,2017_04_07_FR_AG_003,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_003.wav,../pict-glotales/assets/audio/20170407FR003_el_maestro_recibió_el_niño_para_que_entre_en_la_escuela.wav
niño,faʔmat watfama̰t kasfama̰t jifaʔmat afaʔmat faʔmat. faʔmatʼin xa nekxɑ̰k faʔmatʼin afaʔmatʼeɬ ʃaʔne,2017_04_07_FR_AG_067,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_067.wav,../pict-glotales/assets/audio/20170407FR067_fiebre/enfermedad_._el_niño_está_enfermo.wav
niño,tʼakṵj xajkṵj ʃaʔne taɑk͡lax tʼakṵj ʃaʔne tʼakṵj ʃaʔnḛn ʦʼiwḛ,2017_04_06_FR_AG_043,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_043.wav,../pict-glotales/assets/audio/20170406FR043_vomita_el_niño_está_vomitando.wav
niño,xanḛkfaʧʼe xapi taɑk͡lax nḛkfaʧʼe ka jitḛx,2017_04_06_FR_AG_064,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_064.wav,../pict-glotales/assets/audio/20170406FR064_arrancan_los_niños_arrancan_los_yuyos.wav
niño,xa nekxɑ̰k xa so̰x xaso̰x ɬka wotoxox,2017_04_06_FR_AG_065,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_065.wav,../pict-glotales/assets/audio/20170406FR065_el_niño_arranqué_su_pelo_yo_arranqué_las_plumas_de_la_gallina.wav
niño,xafijxat xa nekxɑ̰k xawa̰tfijxat xawa̰tfijxat ʦʼixɑwajtaxʔej tax ti xawa̰tfijxat. xawa̰tfijxat teja ti ʦʼixɑwajʔin,2017_04_06_FR_AG_077,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_077.wav,../pict-glotales/assets/audio/20170406FR077_animo_al_niño_me_animo_aunque_temo_las_cosas_me_animo.wav
niño,jɑxanxate nɑjan ɬa maestra nɑʔjanʧʼe xa nekxɑ̰k,2017_04_06_FR_AG_096,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_096.wav,../pict-glotales/assets/audio/20170406FR096_porongo_la_maestra_le_acompaña_al_niño.wav
niño,xajkumʔamʔin tʼakumeʃxuɬ. xa samto tʼakumeʃxuɬ na nekxɑ̰k ɬka jukuwe. tʼakṵmxamʔin xajkumʔamʔin . xajkṵmxitamʔin tʼakumxitamʔin,2017_07_07_FR_AG_014,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_014.wav,../pict-glotales/assets/audio/20170707FR014_trabajé_contigo_todos_los_días_recibir_._el_niño_recibió_el_pan_del_samto._alguien_te_hizo_trabajar_yo_te_hago_trabajar._por_mí_mismo_hago_el_trabajo_estoy_trabajando.wav
niño,aka̰wsuseɬ ka̰wsus na nṵ ɬk͡les. kaʔwus na nṵs ɬɑ̰s. ka̰wsus xapi taɑk͡las. aka̰wsuseɬ ti ɬatk͡lojeɬʔin,2017_07_07_FR_AG_034,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_034.wav,../pict-glotales/assets/audio/20170707FR034_a_ustedes_les_encantan_los_cachorros_nos_encantan._me_gusta_el_cachorrito._me_encantan_los_niños._me_encantan_cuando_juegan.wav
niño,xa nekxɑ̰k jiʃiʔ xapi tiʃxanʧʼe,2017_07_07_FR_AG_061,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_061.wav,../pict-glotales/assets/audio/20170707FR061_el_niño_integra_el_coro.wav
niño,tiʔma nɑm tiʔma xa ele/padre Miguel ɬimax xa nekxɑ̰k. ɬimaxʔe xa nekxɑ̰k ɬka asakʦetax. Analia ɬimaxʔe xa Teresita kantux xa jukuwe,2017_07_07_FR_AG_078,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_078.wav,../pict-glotales/assets/audio/20170707FR078_por_fin_por_fin_llegó_el_sacerdote_exigir_._el_niño_no_quiere_comer_pero_yo_exijo_que_coma.wav
niño,ʦixowajji jixowajji xa nekxɑ̰k nixowajʔin jixowajji womkʼe xa jixowajji nixowajxuɬ xa fʧinax ʦʼixowajxuɬ xanxowajʧat ɬa nɑʔni,2017_07_10_FR_AG_004,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_004.wav,../pict-glotales/assets/audio/20170710FR004_miedo_mi_miedo_por_el_espíritu_el_niño_tiene_miedo_mi_miedo_terminó_mi_miedo_el_trueno_le_da_miedo_me_da_miedo_doy_miedo_a_la_nena.wav
niño,	jɑ̰jʃekɑtʼin	 xɑʔkiɬaj kɑkiɬaj kʼajɑ̰j xa jiʔjɑ̰x,2019_07_20_FR_AG_063,,,nivacle,AG,Word,2023-08,DILA inv,Gu2019,Gutiérrez_2019,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166453",Félix Ramírez,,../pict-glotales/assets/audio/20190720FR063_nombre_de_Félix_nombre_de_Faustino_niños_multicolor_es_el_tigre.wav
mi ojo,tɑseχ ɬa ji tɑseχ ux ux ɬajitɑseχ,2010_07_04_FR_AG_059,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166454",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_21FR/2010_08_21_FR_AG_059.wav,../pict-glotales/assets/audio/20100704FR059_ojo._mi_ojo_es_grande.wav
hacha,namaʧ tʼak͡la̰ʧ. jiko̰x na jinamaʧ. wa̰j wa̰j na jik͡lɑʔwat. wa̰j ʃaʔne na jik͡lɑ̰wtes ampa ka jik͡lɑʔwatʼanik͡lɑ̰wtesa,2017_07_03_TS_AG_032,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166458",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170703TS/20170703_TS_AG_032.wav,../pict-glotales/assets/audio/20170703TS032_hacha_canción._mi_hacha_es_muy_filosa._mojado_mi_sábana/frazada_está_mojada_no_tengo_sábana_no_tengo_sábanas.wav
hacha,anamaʧ ʦufxi,2017_07_09_TS_AG_056,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166458",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170709TS/20170709_TS_AG_056.wav,../pict-glotales/assets/audio/20170709TS056_tu_hacha.wav
hacha,ʦxofxi na anamaʧ jinamaʧ niʦxofaʃi na jinamaʧ na namxaj ampa ka anamaʧʼa,2017_07_09_TS_AG_057,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166458",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170709TS/20170709_TS_AG_057.wav,"../pict-glotales/assets/audio/20170709TS057_es_filosa_tu_hacha,_mi_hacha_no_es_filosa_mi_hacha_mis_hachas_no_tenés_tu_hacha.wav"
hacha,anamaʧ niʧʼa na anamaʧ,2017_07_10_FR_AG_033,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166458",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_033.wav,../pict-glotales/assets/audio/20170710FR033_tu_hacha_es_nueva_tu_hacha.wav
cielo,isʔin nawo̰s,2010_08_21_FR_AG_052,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166466",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_21FR/2010_08_21_FR_AG_052.wav,../pict-glotales/assets/audio/20100821FR052_cielo_despejado.wav
cielo,,2011_07_08_ER_AG_031,,,nivacle,AG,Word,2023-08,DILA inv,Gu2011,Gutiérrez_2011,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166466",Elizabeth Rojas,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2011/ER8Julio2011/2011_07_08_ER_AG_031.wav,../pict-glotales/assets/audio/20110708ER031_lindo_el_cielo.wav
cielo,ux na βo̰s,2012_04_18_TS_AG_020,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166466",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/20120417/TS17abril2012/20120417_TS_AG_020.wav,../pict-glotales/assets/audio/20120418TS020_cielo_cubierto.wav
cielo,ka̰p kapʧʼe na xumkuk͡la̰j kapʧʼe na wɑ̰s,2017_04_07_FR_AG_061,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166466",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_061.wav,../pict-glotales/assets/audio/20170407FR061_el_cielo_está_cubierto_desapareció_el_sol_el_cielo_está_cubierto.wav
cielo,niʔjiʔwan xaɬek͡loxeʃ ti ka̰x xaju pa empanada /watataʃ. xaɬe k͡loxeʃ ti taxʔin xaju. niʔjiɬe k͡lɑxeʃ kanta̰x /kantaxʔin,2017_07_07_FR_AG_036,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166466",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_036.wav,../pict-glotales/assets/audio/20170707FR036_no_veo_imagino_que_va_a_haber_empanada/comida._me_imagino_y_pienso_que_va_a_llover_(porque_veo_el_cielo)._no_pienso_que_va_a_llover.wav
monte,ḛsxan,2010_08_31_FR_AG_049,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166468",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_21FR/2010_08_21_FR_AG_049.wav,../pict-glotales/assets/audio/20100831FR049_cactus_del_monte.wav
